subset,unit,N,method,criterion,lam,skill,rmse,rmse_early,false_alarm,detect_corr,delta
DS03,10,1,B,lam_dev,100.0,0.8441768735238717,0.034377511934802915,0.017896126201358994,0.01682487325512525,0.9651068496524183,29.487016957573108
DS03,10,1,D,L_curve,0.03162277660168379,-0.001602546360128576,0.08715778697832065,0.008287404089972143,0.0009917409907322663,0.9886504715515547,29.487016957573108
DS03,10,1,D,Morozov_tau1.0,316.22776601683796,0.8112911723461141,0.03783158986963515,0.004287031022378209,0.006978723265481316,0.9851149580718516,29.487016957573108
DS03,10,1,D,Morozov_tau1.5,3162.2776601683795,0.3341849569544314,0.07106164981354522,0.004381286334743849,0.006226508342425533,0.9875309893506946,29.487016957573108
DS03,10,1,D,Morozov_tau2.0,10000.0,0.16086212934648159,0.07977653058572104,0.004942148255231781,0.004502289365033368,0.9879234896366972,29.487016957573108
DS03,10,1,D,Morozov_tau3.0,10000.0,0.16086212934648159,0.07977653058572104,0.004942148255231781,0.004502289365033368,0.9879234896366972,29.487016957573108
DS03,10,1,D,oracle,31.622776601683793,0.9755748708767032,0.013610588967196273,0.005753560535579116,0.0022917771707037554,0.9814097625497489,29.487016957573108
DS03,10,1,D,lam_dev,3.1622776601683795,0.833757813067397,0.03550823670291541,0.007977193788772523,0.0008608807803702825,0.9850514335850962,29.487016957573108
DS03,10,10,B,L_curve,3.1622776601683795,0.9602362048979017,0.01736610402622553,0.014451708069138043,0.009544849977622644,0.9589773065618914,9.324613498993962
DS03,10,10,B,Morozov_tau1.0,100.0,0.8693876334447382,0.031473905303049034,0.008044978112555183,0.00929606403065149,0.9901451817497563,9.324613498993962
DS03,10,10,B,Morozov_tau1.5,316.22776601683796,0.7056599225447051,0.047247973330474737,0.006045631729066326,0.010986239994930917,0.9924449263715331,9.324613498993962
DS03,10,10,B,Morozov_tau2.0,1000.0,0.5017058144574555,0.0614754044031802,0.0050069749047734775,0.010460891280157364,0.993567021565109,9.324613498993962
DS03,10,10,B,Morozov_tau3.0,3162.2776601683795,0.3021532001553636,0.07275092677931665,0.004897570001792132,0.007678817250829385,0.9941323460286231,9.324613498993962
DS03,10,10,B,oracle,10.0,0.9658874070875295,0.01608480685696301,0.012473070056185592,0.008850043238080665,0.9804562131440067,9.324613498993962
DS03,10,10,B,lam_dev,31.622776601683793,0.9489605989552757,0.019674842714200946,0.010471971000751182,0.008401959136332258,0.9862336469482869,9.324613498993962
DS03,10,10,D,L_curve,3.1622776601683795,0.9863858274218692,0.010161413168165146,0.003383425970634049,0.0018573427655270809,0.973110767105824,9.324613498993962
DS03,10,10,D,Morozov_tau1.0,100.0,0.9226107439641577,0.02422695431807614,0.004013696272307471,0.004458570847388696,0.9926804280174295,9.324613498993962
DS03,10,10,D,Morozov_tau1.5,316.22776601683796,0.7699796059651313,0.04176780533429555,0.004053465490222122,0.006523818783121694,0.9942095491519932,9.324613498993962
DS03,10,10,D,Morozov_tau2.0,1000.0,0.5360718571542703,0.059317637252520775,0.004264462318553639,0.007033276886163389,0.9950601094738527,9.324613498993962
DS03,10,10,D,Morozov_tau3.0,1000.0,0.5360718571542703,0.059317637252520775,0.004264462318553639,0.007033276886163389,0.9950601094738527,9.324613498993962
DS03,10,10,D,oracle,10.0,0.987838761340684,0.009603894713193398,0.0034720489411399556,0.0020152687163531675,0.9791747951496502,9.324613498993962
DS03,10,10,D,lam_dev,1.0,0.9739248711925873,0.01406279726349637,0.0031864041090263603,0.00177489621104044,0.9776661898542764,9.324613498993962
DS03,10,100,B,L_curve,1.0,0.9672252941550038,0.015766231017376682,0.012416405583499166,0.0056202189242945365,0.9500236672590116,2.9487016957573107
DS03,10,100,B,Morozov_tau1.0,31.622776601683793,0.9589391477744028,0.017647064135231098,0.006172839093594998,0.006296038661738679,0.992276856103766,2.9487016957573107
DS03,10,100,B,Morozov_tau1.5,31.622776601683793,0.9589391477744028,0.017647064135231098,0.006172839093594998,0.006296038661738679,0.992276856103766,2.9487016957573107
DS03,10,100,B,Morozov_tau2.0,100.0,0.8762666342135513,0.030633872321478243,0.005007221003553622,0.007917461172001154,0.9945261559830154,2.9487016957573107
DS03,10,100,B,Morozov_tau3.0,316.22776601683796,0.710179513246981,0.046883823824251006,0.00430258981934534,0.010257860529278353,0.995631607792502,2.9487016957573107
DS03,10,100,B,oracle,3.1622776601683795,0.982697886729417,0.011455342010183485,0.008342802728840559,0.005552913336555391,0.9835061487290782,2.9487016957573107
DS03,10,100,B,lam_dev,31.622776601683793,0.9589391477744028,0.017647064135231098,0.006172839093594998,0.006296038661738679,0.992276856103766,2.9487016957573107
DS03,10,100,D,L_curve,3.1622776601683795,0.9926785327590232,0.00745173747575477,0.002967232584333189,0.0009105430866460289,0.9816469891652478,2.9487016957573107
DS03,10,100,D,Morozov_tau1.0,1e-06,0.4898253770524509,0.062203942415700195,0.004301839360487905,0.001050425074618814,0.9542230035860103,2.9487016957573107
DS03,10,100,D,Morozov_tau1.5,1e-06,0.4898253770524509,0.062203942415700195,0.004301839360487905,0.001050425074618814,0.9542230035860103,2.9487016957573107
DS03,10,100,D,Morozov_tau2.0,100.0,0.9293206211997366,0.023152870704423293,0.0038268410179132864,0.004296943022616214,0.9944657886397223,2.9487016957573107
DS03,10,100,D,Morozov_tau3.0,100.0,0.9293206211997366,0.023152870704423293,0.0038268410179132864,0.004296943022616214,0.9944657886397223,2.9487016957573107
DS03,10,100,D,oracle,3.1622776601683795,0.9926785327590232,0.00745173747575477,0.002967232584333189,0.0009105430866460289,0.9816469891652478,2.9487016957573107
DS03,10,100,D,lam_dev,0.1,0.8529748768413316,0.03339290950275718,0.004018324970536837,0.0009012335813402831,0.9890153888174944,2.9487016957573107
DS03,10,1000,B,L_curve,1.0,0.9685193910865004,0.01545183445452332,0.013314771663590559,0.00505988052812744,0.9537856419166452,0.9324613498993962
DS03,10,1000,B,Morozov_tau1.0,1e-06,-16.845657774733013,0.36789574483340043,0.3494973536869836,0.005732684301422563,0.30129054394198795,0.9324613498993962
DS03,10,1000,B,Morozov_tau1.5,1e-06,-16.845657774733013,0.36789574483340043,0.3494973536869836,0.005732684301422563,0.30129054394198795,0.9324613498993962
DS03,10,1000,B,Morozov_tau2.0,0.03162277660168379,-3.7374617808266883,0.18955329765496245,0.1802056924268067,0.005143557183027919,0.4337861881647003,0.9324613498993962
DS03,10,1000,B,Morozov_tau3.0,31.622776601683793,0.9615276574635151,0.017081767247514142,0.005606945394426023,0.0059149832345299315,0.993096806107086,0.9324613498993962
DS03,10,1000,B,oracle,3.1622776601683795,0.9844449916817861,0.01086159508352095,0.007674282131734219,0.005025278887407806,0.9855113870773176,0.9324613498993962
DS03,10,1000,B,lam_dev,31.622776601683793,0.9615276574635151,0.017081767247514142,0.005606945394426023,0.0059149832345299315,0.993096806107086,0.9324613498993962
DS03,10,1000,D,L_curve,3.1622776601683795,0.9944790078232124,0.006470935194424202,0.002985749202528385,0.0009755321957826536,0.9871662938989963,0.9324613498993962
DS03,10,1000,D,Morozov_tau1.0,1e-06,0.59583584038019,0.055365265116569994,0.003063368348532909,0.0010215782643496272,0.9479518196950302,0.9324613498993962
DS03,10,1000,D,Morozov_tau1.5,1e-06,0.59583584038019,0.055365265116569994,0.003063368348532909,0.0010215782643496272,0.9479518196950302,0.9324613498993962
DS03,10,1000,D,Morozov_tau2.0,1e-06,0.59583584038019,0.055365265116569994,0.003063368348532909,0.0010215782643496272,0.9479518196950302,0.9324613498993962
DS03,10,1000,D,Morozov_tau3.0,1e-06,0.59583584038019,0.055365265116569994,0.003063368348532909,0.0010215782643496272,0.9479518196950302,0.9324613498993962
DS03,10,1000,D,oracle,3.1622776601683795,0.9944790078232124,0.006470935194424202,0.002985749202528385,0.0009755321957826536,0.9871662938989963,0.9324613498993962
DS03,10,1000,D,lam_dev,0.1,0.8201156633345232,0.03693645054922433,0.0028508209414391797,0.0009218319138326146,0.9738386984168838,0.9324613498993962
DS03,11,1,B,L_curve,10.0,0.7751438299627087,0.03956761207252821,0.03631227101285742,0.02297999493941984,0.8957589472968195,26.408076335465324
DS03,11,1,B,Morozov_tau1.0,1000.0,0.7077650954933105,0.04510799046878965,0.008382139554707325,0.013007136317583748,0.957687569924969,26.408076335465324
DS03,11,1,B,Morozov_tau1.5,3162.2776601683795,0.47784599091781743,0.060295756032023876,0.006291377092984603,0.009146192303215034,0.9636254593738586,26.408076335465324
DS03,11,1,B,Morozov_tau2.0,10000.0,0.23645883097320375,0.07291278145349701,0.005718504637240508,0.005154559709487493,0.9644542221565756,26.408076335465324
DS03,11,1,B,Morozov_tau3.0,10000.0,0.23645883097320375,0.07291278145349701,0.005718504637240508,0.005154559709487493,0.9644542221565756,26.408076335465324
DS03,11,1,B,oracle,100.0,0.8823171652197788,0.028624901257370338,0.020052387987997664,0.01663503652594822,0.931023541394445,26.408076335465324
DS03,11,1,B,lam_dev,100.0,0.8823171652197788,0.028624901257370338,0.020052387987997664,0.01663503652594822,0.931023541394445,26.408076335465324
DS03,11,1,D,L_curve,0.03162277660168379,-0.9891512920747745,0.11768506314763612,0.007856300093570525,0.0033919013646764155,0.9857401793443005,26.408076335465324
DS03,11,1,D,Morozov_tau1.0,1e-06,-0.9893515237517447,0.11769098619749817,0.007856699200254448,0.0033921359010804946,0.9857404879896194,26.408076335465324
DS03,11,1,D,Morozov_tau1.5,3162.2776601683795,0.48718342201009235,0.059754203907907776,0.003993790321020913,0.005519585911041772,0.9877090894451003,26.408076335465324
DS03,11,1,D,Morozov_tau2.0,3162.2776601683795,0.48718342201009235,0.059754203907907776,0.003993790321020913,0.005519585911041772,0.9877090894451003,26.408076335465324
DS03,11,1,D,Morozov_tau3.0,10000.0,0.2401041981369414,0.07273851981970708,0.004697584177289141,0.003061345739567195,0.9884805871391554,26.408076335465324
DS03,11,1,D,oracle,100.0,0.9386530946421481,0.020667301086386217,0.00300260905400252,0.0036817082784644725,0.9731208580245688,26.408076335465324
DS03,11,1,D,lam_dev,3.1622776601683795,0.5847251534860978,0.05377188359424399,0.007810517790598027,0.003127003797738656,0.9654431728896272,26.408076335465324
DS03,11,10,B,L_curve,3.1622776601683795,0.949502492465825,0.018750912530986527,0.015717149168584667,0.009382530126641562,0.9589122857413804,8.350966984366323
DS03,11,10,B,Morozov_tau1.0,316.22776601683796,0.8872591131798426,0.028017421251292744,0.004898834484788001,0.008327497910059461,0.9911363017139455,8.350966984366323
DS03,11,10,B,Morozov_tau1.5,316.22776601683796,0.8872591131798426,0.028017421251292744,0.004898834484788001,0.008327497910059461,0.9911363017139455,8.350966984366323
DS03,11,10,B,Morozov_tau2.0,1000.0,0.7283988834363944,0.04348637554906137,0.004058028833784796,0.009135929351697207,0.9935049294048065,8.350966984366323
DS03,11,10,B,Morozov_tau3.0,1000.0,0.7283988834363944,0.04348637554906137,0.004058028833784796,0.009135929351697207,0.9935049294048065,8.350966984366323
DS03,11,10,B,oracle,31.622776601683793,0.9677990233128774,0.014973452831362864,0.009353323111413138,0.007356550910036344,0.9769509219703544,8.350966984366323
DS03,11,10,B,lam_dev,31.622776601683793,0.9677990233128774,0.014973452831362864,0.009353323111413138,0.007356550910036344,0.9769509219703544,8.350966984366323
DS03,11,10,D,L_curve,0.00031622776601683794,-0.9718549332480326,0.11717228985420787,0.006761049602440453,0.001131214544261042,0.9936083009791651,8.350966984366323
DS03,11,10,D,Morozov_tau1.0,1e-06,-0.9718579110674199,0.11717237832871447,0.00676105282301212,0.0011312087709503525,0.993608282619624,8.350966984366323
DS03,11,10,D,Morozov_tau1.5,316.22776601683796,0.8894206081610557,0.027747543131676003,0.0026897789494521205,0.00485073034271937,0.9910338393450644,8.350966984366323
DS03,11,10,D,Morozov_tau2.0,1000.0,0.7309833344301238,0.0432789812483159,0.003228553776621463,0.0064811339264761484,0.9927857574573276,8.350966984366323
DS03,11,10,D,Morozov_tau3.0,1000.0,0.7309833344301238,0.0432789812483159,0.003228553776621463,0.0064811339264761484,0.9927857574573276,8.350966984366323
DS03,11,10,D,oracle,31.622776601683793,0.9726616058662361,0.0137966592047862,0.003169098864513637,0.00112864986776746,0.9899280079240153,8.350966984366323
DS03,11,10,D,lam_dev,1.0,0.831086409378248,0.03429412555664544,0.006722968027704407,0.0008951796116036339,0.9866881154819475,8.350966984366323
DS03,11,100,B,L_curve,3.1622776601683795,0.9731673759944286,0.013668441839759883,0.009329517428679497,0.00671475248513518,0.9818498968783537,2.6408076335465327
DS03,11,100,B,Morozov_tau1.0,31.622776601683793,0.9775298914287369,0.012508061906152659,0.006667375974803673,0.005277866106551034,0.9888165720338931,2.6408076335465327
DS03,11,100,B,Morozov_tau1.5,100.0,0.9641912693102533,0.015789991638825326,0.00489104822718066,0.005389431054296915,0.9928963085710399,2.6408076335465327
DS03,11,100,B,Morozov_tau2.0,100.0,0.9641912693102533,0.015789991638825326,0.00489104822718066,0.005389431054296915,0.9928963085710399,2.6408076335465327
DS03,11,100,B,Morozov_tau3.0,316.22776601683796,0.8893667219031897,0.02775430311256678,0.0033128407189033887,0.007137608419978294,0.9953406172881683,2.6408076335465327
DS03,11,100,B,oracle,31.622776601683793,0.9775298914287369,0.012508061906152659,0.006667375974803673,0.005277866106551034,0.9888165720338931,2.6408076335465327
DS03,11,100,B,lam_dev,31.622776601683793,0.9775298914287369,0.012508061906152659,0.006667375974803673,0.005277866106551034,0.9888165720338931,2.6408076335465327
DS03,11,100,D,L_curve,3.1622776601683795,0.9537840225415196,0.017938391906018328,0.004115114274413147,0.0005419856657236832,0.9908660494154531,2.6408076335465327
DS03,11,100,D,Morozov_tau1.0,1e-06,-0.015136442938918693,0.08407166453885201,0.007466184620838344,0.0006774963173362739,0.9440538942429363,2.6408076335465327
DS03,11,100,D,Morozov_tau1.5,1e-06,-0.015136442938918693,0.08407166453885201,0.007466184620838344,0.0006774963173362739,0.9440538942429363,2.6408076335465327
DS03,11,100,D,Morozov_tau2.0,10.0,0.9756050691772066,0.013032785037116938,0.00352854415328493,0.0005958933831442397,0.9942731263515112,2.6408076335465327
DS03,11,100,D,Morozov_tau3.0,100.0,0.9659836454456263,0.01538974136835183,0.002589342567029122,0.0022374328802597593,0.9952259763236926,2.6408076335465327
DS03,11,100,D,oracle,31.622776601683793,0.9804674351497383,0.011661839877190447,0.0029404343520889934,0.0008924268690262389,0.995442210527241,2.6408076335465327
DS03,11,100,D,lam_dev,0.1,0.6371882994942915,0.050260647449860384,0.007465691718799792,0.0006022519633229928,0.9716694316437136,2.6408076335465327
DS03,11,1000,B,L_curve,1.0,0.9704885913746785,0.014334495293413428,0.012937238474286536,0.006403484820427656,0.9783942306306184,0.8350966984366324
DS03,11,1000,B,Morozov_tau1.0,1e-06,-10.56380666561229,0.28375129199624843,0.33672671372711044,0.007185284633146979,0.12917389030269424,0.8350966984366324
DS03,11,1000,B,Morozov_tau1.5,1e-06,-10.56380666561229,0.28375129199624843,0.33672671372711044,0.007185284633146979,0.12917389030269424,0.8350966984366324
DS03,11,1000,B,Morozov_tau2.0,0.1,0.2950634065300549,0.07005876291550395,0.08485937914983056,0.006587312473150716,0.5516185780836499,0.8350966984366324
DS03,11,1000,B,Morozov_tau3.0,31.622776601683793,0.9790299174622352,0.012083354209919918,0.0058518939214583406,0.004798431616501412,0.9945374857556275,0.8350966984366324
DS03,11,1000,B,oracle,31.622776601683793,0.9790299174622352,0.012083354209919918,0.0058518939214583406,0.004798431616501412,0.9945374857556275,0.8350966984366324
DS03,11,1000,B,lam_dev,31.622776601683793,0.9790299174622352,0.012083354209919918,0.0058518939214583406,0.004798431616501412,0.9945374857556275,0.8350966984366324
DS03,11,1000,D,L_curve,3.1622776601683795,0.9514547674975237,0.018384877027966554,0.003652816957970451,0.0005170936535345964,0.9891660600732303,0.8350966984366324
DS03,11,1000,D,Morozov_tau1.0,1e-06,-0.09512684951129935,0.0873211908904507,0.007458573268023137,0.0006406832587341578,0.9497868442310478,0.8350966984366324
DS03,11,1000,D,Morozov_tau1.5,1e-06,-0.09512684951129935,0.0873211908904507,0.007458573268023137,0.0006406832587341578,0.9497868442310478,0.8350966984366324
DS03,11,1000,D,Morozov_tau2.0,1e-06,-0.09512684951129935,0.0873211908904507,0.007458573268023137,0.0006406832587341578,0.9497868442310478,0.8350966984366324
DS03,11,1000,D,Morozov_tau3.0,1e-06,-0.09512684951129935,0.0873211908904507,0.007458573268023137,0.0006406832587341578,0.9497868442310478,0.8350966984366324
DS03,11,1000,D,oracle,31.622776601683793,0.980660122907545,0.011604175582553297,0.0026843978278860976,0.0008423196323677519,0.9962332797297425,0.8350966984366324
DS03,11,1000,D,lam_dev,0.1,0.6862798677899443,0.046736763164895494,0.007454640357818752,0.0005591231860598639,0.9778671260905977,0.8350966984366324
DS03,12,1,B,L_curve,10.0,0.6886423679055282,0.04149397450305557,0.03092232473150267,0.02229456336150464,0.9006388078125241,31.673681271210793
DS03,12,1,B,Morozov_tau1.0,1000.0,0.6504063864842518,0.043968031580176675,0.010789470489548024,0.01102016319855452,0.9631762628784943,31.673681271210793
DS03,12,1,B,Morozov_tau1.5,3162.2776601683795,0.43378350385476827,0.05595598393868676,0.008331060718865189,0.007745603496347787,0.9695444355744893,31.673681271210793
DS03,12,1,B,Morozov_tau2.0,10000.0,0.21380456595143393,0.06593568714183387,0.007382480799843909,0.004460501934317027,0.972821864421075,31.673681271210793
DS03,12,1,B,Morozov_tau3.0,10000.0,0.21380456595143393,0.06593568714183387,0.007382480799843909,0.004460501934317027,0.972821864421075,31.673681271210793
DS03,12,1,B,oracle,100.0,0.8344213994036338,0.030259195813306196,0.019975742609592225,0.014765727549078745,0.9355143020144508,31.673681271210793
DS03,12,1,B,lam_dev,100.0,0.8344213994036338,0.030259195813306196,0.019975742609592225,0.014765727549078745,0.9355143020144508,31.673681271210793
DS03,12,1,D,L_curve,10.0,0.8899969210013343,0.024663669864673464,0.007023928244643711,0.005814327503272907,0.980151424064953,31.673681271210793
DS03,12,1,D,Morozov_tau1.0,316.22776601683796,0.8265334289890878,0.030971566697825425,0.005550865020832692,0.006704809688370868,0.9884244192904612,31.673681271210793
DS03,12,1,D,Morozov_tau1.5,3162.2776601683795,0.44072066415833344,0.055612147320058564,0.005969630927094915,0.004777738009089034,0.9906044418931782,31.673681271210793
DS03,12,1,D,Morozov_tau2.0,10000.0,0.21641622778107783,0.0658260801935743,0.006422840943807979,0.002820907312832543,0.9904941487355018,31.673681271210793
DS03,12,1,D,Morozov_tau3.0,10000.0,0.21641622778107783,0.0658260801935743,0.006422840943807979,0.002820907312832543,0.9904941487355018,31.673681271210793
DS03,12,1,D,oracle,31.622776601683793,0.9148719412270673,0.02169659802699453,0.006859541698899146,0.005796416251247496,0.9854726390587709,31.673681271210793
DS03,12,1,D,lam_dev,3.1622776601683795,0.8239239383358102,0.031203652714552766,0.007333677731851511,0.005914652892448815,0.9770380964303843,31.673681271210793
DS03,12,10,B,L_curve,3.1622776601683795,0.940579510166854,0.01812689385476336,0.012027955976278785,0.008549509483135879,0.9796343709962829,10.016097469924349
DS03,12,10,B,Morozov_tau1.0,316.22776601683796,0.8152645693929725,0.031961737216185115,0.005458267357036347,0.008398880218541049,0.9908656678055953,10.016097469924349
DS03,12,10,B,Morozov_tau1.5,316.22776601683796,0.8152645693929725,0.031961737216185115,0.005458267357036347,0.008398880218541049,0.9908656678055953,10.016097469924349
DS03,12,10,B,Morozov_tau2.0,1000.0,0.6544705941694413,0.04371170880690801,0.005075771183211557,0.008027255716276103,0.9920720275121893,10.016097469924349
DS03,12,10,B,Morozov_tau3.0,3162.2776601683795,0.4320076834889097,0.0560436624034518,0.005590192417650254,0.00613154754985234,0.992808279305445,10.016097469924349
DS03,12,10,B,oracle,3.1622776601683795,0.940579510166854,0.01812689385476336,0.012027955976278785,0.008549509483135879,0.9796343709962829,10.016097469924349
DS03,12,10,B,lam_dev,31.622776601683793,0.9332388433808294,0.01921397423181991,0.008664804244402455,0.007326116071431731,0.986743903214355,10.016097469924349
DS03,12,10,D,L_curve,3.1622776601683795,0.9241581125083983,0.02047905178948552,0.007142627791910913,0.002459683348733155,0.9897795451270817,10.016097469924349
DS03,12,10,D,Morozov_tau1.0,100.0,0.9124076933463356,0.02200838929547635,0.004058541344537056,0.004152112759712145,0.9934149751117879,10.016097469924349
DS03,12,10,D,Morozov_tau1.5,316.22776601683796,0.8234045635047926,0.031249639824392147,0.0038228288515143693,0.005611984341821024,0.9943016504670501,10.016097469924349
DS03,12,10,D,Morozov_tau2.0,1000.0,0.6592134908710678,0.04341066860004166,0.0044704214913983895,0.005755997125802931,0.9947926984147027,10.016097469924349
DS03,12,10,D,Morozov_tau3.0,3162.2776601683795,0.4349367927959862,0.05589896836921592,0.005425057819607277,0.004656356581299039,0.9949917968437295,10.016097469924349
DS03,12,10,D,oracle,10.0,0.9398240395620072,0.01824176233420209,0.00585732510029817,0.002627972094814993,0.9906218042640779,10.016097469924349
DS03,12,10,D,lam_dev,1.0,0.8881778857512175,0.024866755689649758,0.00792811800315863,0.002454733392005162,0.9910513258583186,10.016097469924349
DS03,12,100,B,L_curve,3.1622776601683795,0.9577409433611523,0.015286750481335144,0.007358905981693341,0.005272333986317129,0.9932162363826507,3.167368127121079
DS03,12,100,B,Morozov_tau1.0,31.622776601683793,0.9453470031559527,0.017384502564057727,0.005164032450272027,0.004745708446026445,0.9953108979352526,3.167368127121079
DS03,12,100,B,Morozov_tau1.5,100.0,0.9123859446871787,0.022011121403281642,0.004250639109762454,0.005811589557328647,0.9958052428705475,3.167368127121079
DS03,12,100,B,Morozov_tau2.0,100.0,0.9123859446871787,0.022011121403281642,0.004250639109762454,0.005811589557328647,0.9958052428705475,3.167368127121079
DS03,12,100,B,Morozov_tau3.0,316.22776601683796,0.8204828621364452,0.031507085797918416,0.004023443199060465,0.0072880054690941,0.9961671571953555,3.167368127121079
DS03,12,100,B,oracle,3.1622776601683795,0.9577409433611523,0.015286750481335144,0.007358905981693341,0.005272333986317129,0.9932162363826507,3.167368127121079
DS03,12,100,B,lam_dev,31.622776601683793,0.9453470031559527,0.017384502564057727,0.005164032450272027,0.004745708446026445,0.9953108979352526,3.167368127121079
DS03,12,100,D,L_curve,3.1622776601683795,0.9485129481599787,0.016873465592488278,0.005879973150996667,0.0024883542764342994,0.9940652995700056,3.167368127121079
DS03,12,100,D,Morozov_tau1.0,1e-06,0.8386881233960298,0.029866783212442325,0.008244193402131242,0.002515936348217822,0.9871070816873165,3.167368127121079
DS03,12,100,D,Morozov_tau1.5,1e-06,0.8386881233960298,0.029866783212442325,0.008244193402131242,0.002515936348217822,0.9871070816873165,3.167368127121079
DS03,12,100,D,Morozov_tau2.0,100.0,0.9165543766953778,0.021481126833838265,0.0036005824232349854,0.004271833765580652,0.9954579413647354,3.167368127121079
DS03,12,100,D,Morozov_tau3.0,316.22776601683796,0.8262507794227925,0.03099678924279129,0.0037191549320162377,0.005653890200307273,0.9957395699623087,3.167368127121079
DS03,12,100,D,oracle,10.0,0.9519791487007866,0.01629559435579452,0.004750554138394646,0.002594776127219055,0.9948469722991193,3.167368127121079
DS03,12,100,D,lam_dev,0.1,0.8833210069244473,0.02540104677063333,0.007915578680852046,0.0024932130342817144,0.9906932836912996,3.167368127121079
DS03,12,1000,B,L_curve,3.1622776601683795,0.9606883457009399,0.0147440209018188,0.0062821156826212655,0.004654921221991242,0.9938891166327831,1.001609746992435
DS03,12,1000,B,Morozov_tau1.0,1e-06,-16.004086606592644,0.30664220700269096,0.2805462834712808,0.004976648862361726,0.11046481971021545,1.001609746992435
DS03,12,1000,B,Morozov_tau1.5,1e-06,-16.004086606592644,0.30664220700269096,0.2805462834712808,0.004976648862361726,0.11046481971021545,1.001609746992435
DS03,12,1000,B,Morozov_tau2.0,0.03162277660168379,-3.30821561287497,0.15434906144750135,0.14419352434705218,0.004815072745824358,0.3083497449249036,1.001609746992435
DS03,12,1000,B,Morozov_tau3.0,31.622776601683793,0.9467538225363732,0.017159297168594625,0.004667486537255199,0.004285392072713754,0.9954976752511132,1.001609746992435
DS03,12,1000,B,oracle,1.0,0.964667878675308,0.013977842235970688,0.010247091129648878,0.004806591724526559,0.9845755628020187,1.001609746992435
DS03,12,1000,B,lam_dev,31.622776601683793,0.9467538225363732,0.017159297168594625,0.004667486537255199,0.004285392072713754,0.9954976752511132,1.001609746992435
DS03,12,1000,D,L_curve,0.1,0.9463277737672725,0.01722781036412087,0.005938023907565935,0.002321855640979703,0.984992975598189,1.001609746992435
DS03,12,1000,D,Morozov_tau1.0,1e-06,0.9449309540250146,0.017450547380483846,0.006094318839448163,0.002321937641690882,0.9847245431625699,1.001609746992435
DS03,12,1000,D,Morozov_tau1.5,1e-06,0.9449309540250146,0.017450547380483846,0.006094318839448163,0.002321937641690882,0.9847245431625699,1.001609746992435
DS03,12,1000,D,Morozov_tau2.0,1e-06,0.9449309540250146,0.017450547380483846,0.006094318839448163,0.002321937641690882,0.9847245431625699,1.001609746992435
DS03,12,1000,D,Morozov_tau3.0,1e-06,0.9449309540250146,0.017450547380483846,0.006094318839448163,0.002321937641690882,0.9847245431625699,1.001609746992435
DS03,12,1000,D,oracle,10.0,0.9538488115362,0.01597521539519419,0.004004106731366888,0.0025091657155050314,0.9949269193204456,1.001609746992435
DS03,12,1000,D,lam_dev,0.1,0.9463277737672725,0.01722781036412087,0.005938023907565935,0.002321855640979703,0.984992975598189,1.001609746992435
DS03,13,1,B,L_curve,10.0,0.7733122727203512,0.04130867091305062,0.04844433794706401,0.025507902095983387,0.8988293212246846,32.719098375551575
DS03,13,1,B,Morozov_tau1.0,1000.0,0.5018284676939007,0.06123738981283135,0.01376461285267052,0.013976676713112484,0.9572876108702578,32.719098375551575
DS03,13,1,B,Morozov_tau1.5,10000.0,0.1474798188203975,0.08010867565265516,0.007273797839606119,0.006339922629781798,0.9598936350040481,32.719098375551575
DS03,13,1,B,Morozov_tau2.0,10000.0,0.1474798188203975,0.08010867565265516,0.007273797839606119,0.006339922629781798,0.9598936350040481,32.719098375551575
DS03,13,1,B,Morozov_tau3.0,10000.0,0.1474798188203975,0.08010867565265516,0.007273797839606119,0.006339922629781798,0.9598936350040481,32.719098375551575
DS03,13,1,B,oracle,31.622776601683793,0.8213157642118247,0.03667501814109185,0.039938459551614014,0.02176333414559323,0.923501826857405,32.719098375551575
DS03,13,1,B,lam_dev,100.0,0.8075339109798024,0.038063115123118565,0.029881741345443708,0.018149500650747826,0.9418361926989801,32.719098375551575
DS03,13,1,D,L_curve,0.03162277660168379,0.07142384852077177,0.08360571793335743,0.011613517286113054,0.002914626168793403,0.9818285420162768,32.719098375551575
DS03,13,1,D,Morozov_tau1.0,316.22776601683796,0.7871832379396138,0.0400248887471492,0.0042419135132648516,0.006334546449614394,0.9803080769158052,32.719098375551575
DS03,13,1,D,Morozov_tau1.5,3162.2776601683795,0.32529325688279587,0.07126638719949102,0.004749006494791921,0.006111036094083335,0.9833459078150525,32.719098375551575
DS03,13,1,D,Morozov_tau2.0,10000.0,0.15664248219322374,0.07967701916618058,0.005627611136414087,0.004500545753445451,0.9839055300652632,32.719098375551575
DS03,13,1,D,Morozov_tau3.0,10000.0,0.15664248219322374,0.07967701916618058,0.005627611136414087,0.004500545753445451,0.9839055300652632,32.719098375551575
DS03,13,1,D,oracle,31.622776601683793,0.9647975604910497,0.016278470553059712,0.006366682817776563,0.002402873729172795,0.9716208791653043,32.719098375551575
DS03,13,1,D,lam_dev,3.1622776601683795,0.8801678515515281,0.030034049395429262,0.009256119126623366,0.0026657442044411947,0.9694405835958465,32.719098375551575
DS03,13,10,B,L_curve,3.1622776601683795,0.9639771603784393,0.0164670646322138,0.01382112388184027,0.009308115777025014,0.9586409821837819,10.346687385385826
